Date_Vente,SKU,Collection,Nom_Produit,Couleur,Taille,Quantité_Vendue,Prix_Unitaire,Remise,Prix_Final,Canal,Paiement,Pays,date_vente,pays_commande
2023-11-01,QAM-75,Qamis,Qamis Classique,Kaki,Unknown,1,39.99,0,39.99,E-commerce,Mastercard,Belgique,2023-04-05,Belgique
2023-04-13,QAM-50,Qamis,Qamis Classique,Bleu ciel,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-10-27,France
2024-07-09,CHE-90,Chechias,Chechia,Gris clair,M,1,9.49,0,9.49,E-commerce,Visa,Belgique,2022-01-29,Pays-Bas
2024-03-02,QAM-13,Qamis,Qamis Classique,Blanc,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-06-25,France
2025-02-17,QAM-60,Qamis,Qamis Classique,Bleu foncé,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-11-22,France
2024-04-08,QAM-39,Qamis,Qamis Classique,Chocolat,Unknown,1,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-05-28,Belgique
2023-05-23,CHE-100,Chechias,Chechia,Bleu foncé,XL,3,9.49,0,9.49,E-commerce,Apple Pay,Belgique,2022-03-20,France
2023-11-02,QAM-48,Qamis,Qamis Classique,Bleu ciel,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2024-08-04,France
2023-03-26,QAM-62,Qamis,Qamis Classique,Bleu foncé,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2023-04-04,France
2023-06-28,QAM-28,Qamis,Qamis Classique,Noir,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2023-07-24,Pays-Bas
2023-03-23,QAM-81,Qamis,Qamis Classique,Gris,Unknown,1,39.99,0,39.99,E-commerce,Mastercard,Belgique,2024-01-08,Belgique
2025-02-06,CHE-92,Chechias,Chechia,Gris clair,XL,2,9.49,0,9.49,E-commerce,PayPal,Belgique,2023-05-31,Belgique
2025-02-11,QAM-18,Qamis,Qamis Classique,Blanc,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2023-02-01,France
2024-08-08,QAM-40,Qamis,Qamis Classique,Chocolat,Unknown,3,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2022-02-08,Luxembourg
2023-03-26,QAM-83,Qamis,Qamis Classique,Gris,Unknown,3,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2024-06-05,Belgique
2023-12-20,QAM-72,Qamis,Qamis Classique,Kaki,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-03-07,Belgique
2025-05-30,QAM-62,Qamis,Qamis Classique,Bleu foncé,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-06-06,Belgique
2024-07-03,QAM-11,Qamis,Qamis Classique,Beige,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2024-06-02,Belgique
2024-04-05,QAM-71,Qamis,Qamis Classique,Kaki,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-08-31,France
2024-07-09,QAM-15,Qamis,Qamis Classique,Blanc,Unknown,1,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-11-11,France
2025-05-22,QAM-24,Qamis,Qamis Classique,Noir,Unknown,1,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-04-28,Belgique
2023-07-20,CHE-104,Chechias,Chechia,Chocolat,XL,2,9.49,0,9.49,E-commerce,Google Pay,Belgique,2024-01-18,Belgique
2024-10-19,QAM-77,Qamis,Qamis Classique,Kaki,Unknown,3,39.99,0,39.99,E-commerce,Mastercard,Belgique,2024-09-15,Belgique
2024-10-27,QAM-40,Qamis,Qamis Classique,Chocolat,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-01-21,Belgique
2023-01-31,CHE-93,Chechias,Chechia,Noir,S,2,9.49,0,9.49,E-commerce,PayPal,Belgique,2022-10-30,France
2025-06-03,CHE-89,Chechias,Chechia,Gris clair,S,3,9.49,0,9.49,E-commerce,Apple Pay,Belgique,2024-05-18,Pays-Bas
2024-05-02,QAM-81,Qamis,Qamis Classique,Gris,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-03-25,Luxembourg
2023-09-29,CHE-102,Chechias,Chechia,Chocolat,M,1,9.49,0,9.49,E-commerce,Mastercard,Belgique,2023-07-24,Belgique
2024-06-14,QAM-11,Qamis,Qamis Classique,Beige,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-07-22,Luxembourg
2023-03-10,CHE-111,Chechias,Chechia,Gris métallisé,L,1,9.49,0,9.49,E-commerce,PayPal,Belgique,2024-10-05,France
2024-06-09,QAM-39,Qamis,Qamis Classique,Chocolat,Unknown,1,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-03-03,France
2025-04-27,QAM-57,Qamis,Qamis Classique,Bleu foncé,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-03-02,France
2023-08-19,LIN-115,Ensembles En Lin,Ensemble en Lin,Noir,L,3,69.99,0,69.99,E-commerce,Apple Pay,Belgique,2023-05-07,Belgique
2024-10-28,QAM-8,Qamis,Qamis Classique,Beige,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-07-27,Belgique
2023-06-17,QAM-41,Qamis,Qamis Classique,Chocolat,Unknown,2,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2024-12-19,Belgique
2023-07-23,QAM-82,Qamis,Qamis Classique,Gris,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2023-03-06,Belgique
2024-11-05,QAM-51,Qamis,Qamis Classique,Bleu ciel,Unknown,3,39.99,0,39.99,E-commerce,Visa,Belgique,2024-09-11,Belgique
2024-06-12,QAM-19,Qamis,Qamis Classique,Blanc,Unknown,1,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2023-06-04,France
2023-03-22,QAM-29,Qamis,Qamis Classique,Noir,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2023-08-14,France
2023-01-31,QAM-32,Qamis,Qamis Classique,Noir,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2024-11-16,France
2023-07-31,QAM-75,Qamis,Qamis Classique,Kaki,Unknown,3,39.99,0,39.99,E-commerce,Visa,Belgique,2022-07-18,Belgique
2023-06-10,QAM-64,Qamis,Qamis Classique,Bleu foncé,Unknown,2,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2023-01-22,Pays-Bas
2023-08-01,QAM-69,Qamis,Qamis Classique,Kaki,Unknown,2,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2022-12-15,Pays-Bas
2024-05-29,QAM-77,Qamis,Qamis Classique,Kaki,Unknown,3,39.99,0,39.99,E-commerce,Visa,Belgique,2024-08-17,France
2023-07-07,CHE-100,Chechias,Chechia,Bleu foncé,XL,3,9.49,0,9.49,E-commerce,PayPal,Belgique,2023-11-24,Pays-Bas
2023-02-01,QAM-49,Qamis,Qamis Classique,Bleu ciel,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2023-01-13,France
2023-07-06,QAM-57,Qamis,Qamis Classique,Bleu foncé,Unknown,1,39.99,0,39.99,E-commerce,Visa,Belgique,2024-06-17,Pays-Bas
2024-08-27,QAM-51,Qamis,Qamis Classique,Bleu ciel,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-07-04,Belgique
2024-09-01,CHE-103,Chechias,Chechia,Chocolat,L,2,9.49,0,9.49,E-commerce,Google Pay,Belgique,2023-06-11,Belgique
2025-05-03,QAM-64,Qamis,Qamis Classique,Bleu foncé,Unknown,1,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-01-04,Belgique
2023-07-25,LIN-128,Ensembles En Lin,Ensemble en Lin,Beige,XL,2,69.99,0,69.99,E-commerce,Apple Pay,Belgique,2022-07-25,Belgique
2025-03-10,QAM-14,Qamis,Qamis Classique,Blanc,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2023-03-31,Belgique
2023-04-10,CHE-95,Chechias,Chechia,Noir,L,2,9.49,0,9.49,E-commerce,Mastercard,Belgique,2023-06-05,France
2023-04-19,QAM-20,Qamis,Qamis Classique,Blanc,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-10-13,France
2023-05-26,QAM-55,Qamis,Qamis Classique,Bleu ciel,Unknown,1,39.99,0,39.99,E-commerce,Mastercard,Belgique,2024-08-13,France
2024-09-18,QAM-5,Qamis,Qamis Classique,Beige,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2023-12-27,Belgique
2025-03-11,QAM-2,Qamis,Qamis Classique,Beige,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-10-10,Luxembourg
2023-09-07,SP-135,Sport-Plage,T-shirt technique,Noir,L,3,24.99,0,24.99,E-commerce,Apple Pay,Belgique,2023-05-16,France
2024-05-11,QAM-47,Qamis,Qamis Classique,Bleu ciel,Unknown,3,39.99,0,39.99,E-commerce,Visa,Belgique,2022-04-27,Belgique
2024-12-10,QAM-52,Qamis,Qamis Classique,Bleu ciel,Unknown,2,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2023-01-21,France
2024-09-26,QAM-18,Qamis,Qamis Classique,Blanc,Unknown,3,39.99,0,39.99,E-commerce,Visa,Belgique,2023-08-07,Belgique
2024-04-03,LIN-120,Ensembles En Lin,Ensemble en Lin,Bleu,XL,1,69.99,0,69.99,E-commerce,Mastercard,Belgique,2023-01-30,Belgique
2024-01-19,QAM-78,Qamis,Qamis Classique,Gris,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-12-23,Pays-Bas
2024-09-22,CHE-94,Chechias,Chechia,Noir,M,1,9.49,0,9.49,E-commerce,PayPal,Belgique,2023-12-22,Belgique
2024-07-19,QAM-16,Qamis,Qamis Classique,Blanc,Unknown,1,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2022-03-13,France
2023-07-04,LIN-120,Ensembles En Lin,Ensemble en Lin,Bleu,XL,1,69.99,0,69.99,E-commerce,Mastercard,Belgique,2022-10-01,Luxembourg
2023-05-16,CHE-110,Chechias,Chechia,Gris métallisé,M,1,9.49,0,9.49,E-commerce,Google Pay,Belgique,2022-12-04,France
2023-07-11,QAM-18,Qamis,Qamis Classique,Blanc,Unknown,1,39.99,0,39.99,E-commerce,Mastercard,Belgique,2023-08-30,Belgique
2025-03-17,QAM-88,Qamis,Qamis Classique,Gris,Unknown,1,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-06-15,Belgique
2023-09-11,QAM-13,Qamis,Qamis Classique,Blanc,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2022-01-11,Belgique
2024-07-11,SP-135,Sport-Plage,T-shirt technique,Noir,L,1,24.99,0,24.99,E-commerce,Visa,Belgique,2023-12-30,France
2023-04-14,QAM-41,Qamis,Qamis Classique,Chocolat,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2024-03-11,Belgique
2025-06-17,CHE-90,Chechias,Chechia,Gris clair,M,2,9.49,0,9.49,E-commerce,Apple Pay,Belgique,2022-04-12,Belgique
2023-05-13,QAM-1,Qamis,Qamis Classique,Beige,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-02-18,Pays-Bas
2024-09-17,QAM-83,Qamis,Qamis Classique,Gris,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2022-08-02,France
2023-09-09,LIN-113,Ensembles En Lin,Ensemble en Lin,Noir,S,2,69.99,0,69.99,E-commerce,Mastercard,Belgique,2023-02-05,Belgique
2023-06-25,LIN-127,Ensembles En Lin,Ensemble en Lin,Beige,L,2,69.99,0,69.99,E-commerce,Apple Pay,Belgique,2023-08-11,France
2024-05-20,QAM-77,Qamis,Qamis Classique,Kaki,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-06-07,France
2023-11-17,SP-136,Sport-Plage,T-shirt technique,Noir,XL,3,24.99,0,24.99,E-commerce,PayPal,Belgique,2024-12-05,Belgique
2023-01-09,CHE-103,Chechias,Chechia,Chocolat,L,1,9.49,0,9.49,E-commerce,Visa,Belgique,2023-08-15,Belgique
2025-03-27,QAM-78,Qamis,Qamis Classique,Gris,Unknown,1,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2022-04-02,Luxembourg
2023-05-09,QAM-16,Qamis,Qamis Classique,Blanc,Unknown,3,39.99,0,39.99,E-commerce,Visa,Belgique,2023-11-04,France
2023-12-16,QAM-24,Qamis,Qamis Classique,Noir,Unknown,1,39.99,0,39.99,E-commerce,Visa,Belgique,2023-12-15,France
2023-09-19,QAM-80,Qamis,Qamis Classique,Gris,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2024-07-24,Belgique
2024-06-16,CHE-94,Chechias,Chechia,Noir,M,2,9.49,0,9.49,E-commerce,PayPal,Belgique,2022-08-30,Belgique
2023-06-09,CHE-91,Chechias,Chechia,Gris clair,L,2,9.49,0,9.49,E-commerce,PayPal,Belgique,2022-01-02,Belgique
2024-09-14,QAM-24,Qamis,Qamis Classique,Noir,Unknown,1,39.99,0,39.99,E-commerce,PayPal,Belgique,2022-08-13,Belgique
2024-06-08,QAM-88,Qamis,Qamis Classique,Gris,Unknown,3,39.99,0,39.99,E-commerce,Mastercard,Belgique,2024-03-11,Belgique
2024-11-01,QAM-62,Qamis,Qamis Classique,Bleu foncé,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2023-08-12,Belgique
2024-07-08,QAM-14,Qamis,Qamis Classique,Blanc,Unknown,1,39.99,0,39.99,E-commerce,PayPal,Belgique,2022-04-26,Luxembourg
2024-05-22,CHE-89,Chechias,Chechia,Gris clair,S,2,9.49,0,9.49,E-commerce,Mastercard,Belgique,2024-07-06,Pays-Bas
2025-04-03,SP-132,Sport-Plage,Short cache awra,Noir,XL,3,44.99,0,44.99,E-commerce,Apple Pay,Belgique,2022-07-13,France
2023-05-08,LIN-117,Ensembles En Lin,Ensemble en Lin,Bleu,S,2,69.99,0,69.99,E-commerce,PayPal,Belgique,2024-05-20,Luxembourg
2025-03-24,QAM-87,Qamis,Qamis Classique,Gris,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2022-03-31,Belgique
2023-02-10,QAM-6,Qamis,Qamis Classique,Beige,Unknown,1,39.99,0,39.99,E-commerce,PayPal,Belgique,2022-05-02,Pays-Bas
2023-05-29,QAM-20,Qamis,Qamis Classique,Blanc,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2022-05-23,Belgique
2024-03-12,QAM-58,Qamis,Qamis Classique,Bleu foncé,Unknown,1,39.99,0,39.99,E-commerce,Visa,Belgique,2024-09-20,Pays-Bas
2024-03-05,QAM-11,Qamis,Qamis Classique,Beige,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-04-16,Pays-Bas
2024-05-04,QAM-27,Qamis,Qamis Classique,Noir,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-06-05,France
2024-03-08,CHE-98,Chechias,Chechia,Bleu foncé,M,3,9.49,0,9.49,E-commerce,Apple Pay,Belgique,2023-03-04,Pays-Bas
2023-09-26,QAM-71,Qamis,Qamis Classique,Kaki,Unknown,1,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-11-13,France
2025-05-31,QAM-61,Qamis,Qamis Classique,Bleu foncé,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2023-09-27,Belgique
2023-04-05,CHE-107,Chechias,Chechia,Gris foncé,L,3,9.49,0,9.49,E-commerce,Visa,Belgique,2022-01-09,Belgique
2025-05-25,SP-136,Sport-Plage,T-shirt technique,Noir,XL,1,24.99,0,24.99,E-commerce,Google Pay,Belgique,2024-02-13,France
2023-08-22,LIN-114,Ensembles En Lin,Ensemble en Lin,Noir,M,3,69.99,0,69.99,E-commerce,Apple Pay,Belgique,2022-08-11,Belgique
2024-04-10,CHE-93,Chechias,Chechia,Noir,S,1,9.49,0,9.49,E-commerce,PayPal,Belgique,2023-07-07,France
2023-09-19,LIN-117,Ensembles En Lin,Ensemble en Lin,Bleu,S,1,69.99,0,69.99,E-commerce,Apple Pay,Belgique,2023-12-17,Pays-Bas
2024-08-16,QAM-4,Qamis,Qamis Classique,Beige,Unknown,1,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-04-21,Belgique
2023-05-11,SP-129,Sport-Plage,Short cache awra,Noir,S,1,44.99,0,44.99,E-commerce,Google Pay,Belgique,2022-09-08,France
2023-06-21,QAM-56,Qamis,Qamis Classique,Bleu foncé,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2023-01-18,Pays-Bas
2025-05-29,SP-131,Sport-Plage,Short cache awra,Noir,L,2,44.99,0,44.99,E-commerce,PayPal,Belgique,2022-01-07,Pays-Bas
2024-04-29,QAM-74,Qamis,Qamis Classique,Kaki,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2023-04-04,Pays-Bas
2025-06-12,QAM-42,Qamis,Qamis Classique,Chocolat,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-07-27,France
2023-12-10,QAM-20,Qamis,Qamis Classique,Blanc,Unknown,3,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2024-06-18,Pays-Bas
2024-09-09,QAM-26,Qamis,Qamis Classique,Noir,Unknown,1,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-01-22,France
2025-01-15,CHE-90,Chechias,Chechia,Gris clair,M,1,9.49,0,9.49,E-commerce,Mastercard,Belgique,2023-02-14,Belgique
2023-10-22,QAM-86,Qamis,Qamis Classique,Gris,Unknown,1,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2024-06-13,France
2023-04-28,QAM-46,Qamis,Qamis Classique,Bleu ciel,Unknown,1,39.99,0,39.99,E-commerce,Visa,Belgique,2023-05-30,France
2024-06-08,QAM-75,Qamis,Qamis Classique,Kaki,Unknown,1,39.99,0,39.99,E-commerce,Mastercard,Belgique,2024-03-19,Belgique
2023-09-10,QAM-50,Qamis,Qamis Classique,Bleu ciel,Unknown,1,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2024-05-23,France
2023-09-22,QAM-59,Qamis,Qamis Classique,Bleu foncé,Unknown,1,39.99,0,39.99,E-commerce,Visa,Belgique,2022-01-14,France
2023-11-11,QAM-51,Qamis,Qamis Classique,Bleu ciel,Unknown,2,39.99,0,39.99,E-commerce,Visa,Belgique,2024-08-28,Belgique
2024-10-12,CHE-109,Chechias,Chechia,Gris métallisé,S,3,9.49,0,9.49,E-commerce,Mastercard,Belgique,2024-09-04,France
2023-06-11,QAM-10,Qamis,Qamis Classique,Beige,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-10-10,France
2025-03-30,LIN-115,Ensembles En Lin,Ensemble en Lin,Noir,L,2,69.99,0,69.99,E-commerce,Apple Pay,Belgique,2024-11-01,France
2023-07-11,QAM-87,Qamis,Qamis Classique,Gris,Unknown,3,39.99,0,39.99,E-commerce,Visa,Belgique,2022-03-28,Belgique
2025-01-10,CHE-109,Chechias,Chechia,Gris métallisé,S,2,9.49,0,9.49,E-commerce,Google Pay,Belgique,2024-06-27,Belgique
2024-04-06,QAM-76,Qamis,Qamis Classique,Kaki,Unknown,3,39.99,0,39.99,E-commerce,Visa,Belgique,2022-05-02,Belgique
2025-03-07,CHE-98,Chechias,Chechia,Bleu foncé,M,2,9.49,0,9.49,E-commerce,Visa,Belgique,2024-01-20,Pays-Bas
2024-12-31,QAM-39,Qamis,Qamis Classique,Chocolat,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2023-11-16,Belgique
2024-06-18,QAM-14,Qamis,Qamis Classique,Blanc,Unknown,2,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2022-11-05,France
2024-02-20,QAM-29,Qamis,Qamis Classique,Noir,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2023-11-26,Belgique
2023-04-19,QAM-51,Qamis,Qamis Classique,Bleu ciel,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-10-15,Belgique
2023-11-15,QAM-29,Qamis,Qamis Classique,Noir,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-11-03,Luxembourg
2025-01-26,LIN-120,Ensembles En Lin,Ensemble en Lin,Bleu,XL,2,69.99,0,69.99,E-commerce,Mastercard,Belgique,2024-07-02,France
2023-07-25,QAM-80,Qamis,Qamis Classique,Gris,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2023-10-24,Belgique
2023-03-20,QAM-58,Qamis,Qamis Classique,Bleu foncé,Unknown,3,39.99,0,39.99,E-commerce,Mastercard,Belgique,2023-07-03,Belgique
2025-06-11,QAM-18,Qamis,Qamis Classique,Blanc,Unknown,3,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-11-08,Belgique
2023-03-13,QAM-36,Qamis,Qamis Classique,Chocolat,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-05-22,France
2023-04-21,CHE-104,Chechias,Chechia,Chocolat,XL,3,9.49,0,9.49,E-commerce,Mastercard,Belgique,2024-12-18,France
2024-01-10,CHE-98,Chechias,Chechia,Bleu foncé,M,3,9.49,0,9.49,E-commerce,PayPal,Belgique,2024-07-12,Belgique
2024-05-23,QAM-70,Qamis,Qamis Classique,Kaki,Unknown,3,39.99,0,39.99,E-commerce,Visa,Belgique,2024-01-25,Belgique
2023-07-13,LIN-118,Ensembles En Lin,Ensemble en Lin,Bleu,M,1,69.99,0,69.99,E-commerce,Visa,Belgique,2022-02-04,Belgique
2025-02-18,CHE-103,Chechias,Chechia,Chocolat,L,1,9.49,0,9.49,E-commerce,PayPal,Belgique,2023-03-21,Pays-Bas
2024-08-16,CHE-109,Chechias,Chechia,Gris métallisé,S,1,9.49,0,9.49,E-commerce,Mastercard,Belgique,2022-04-03,Pays-Bas
2024-12-20,QAM-50,Qamis,Qamis Classique,Bleu ciel,Unknown,3,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-12-19,Belgique
2024-02-15,CHE-98,Chechias,Chechia,Bleu foncé,M,3,9.49,0,9.49,E-commerce,Google Pay,Belgique,2024-06-21,France
2024-03-23,QAM-36,Qamis,Qamis Classique,Chocolat,Unknown,3,39.99,0,39.99,E-commerce,Mastercard,Belgique,2024-05-11,Belgique
2024-02-27,LIN-113,Ensembles En Lin,Ensemble en Lin,Noir,S,1,69.99,0,69.99,E-commerce,Google Pay,Belgique,2022-06-08,Belgique
2024-08-07,QAM-58,Qamis,Qamis Classique,Bleu foncé,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-08-14,France
2025-03-26,QAM-41,Qamis,Qamis Classique,Chocolat,Unknown,1,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2022-01-24,Pays-Bas
2024-05-16,CHE-101,Chechias,Chechia,Chocolat,S,2,9.49,0,9.49,E-commerce,Visa,Belgique,2023-02-08,Pays-Bas
2024-10-24,CHE-100,Chechias,Chechia,Bleu foncé,XL,3,9.49,0,9.49,E-commerce,Apple Pay,Belgique,2024-03-15,France
2024-04-28,CHE-98,Chechias,Chechia,Bleu foncé,M,2,9.49,0,9.49,E-commerce,Visa,Belgique,2023-05-31,Belgique
2024-11-20,LIN-119,Ensembles En Lin,Ensemble en Lin,Bleu,L,3,69.99,0,69.99,E-commerce,Visa,Belgique,2024-01-02,France
2023-10-08,QAM-78,Qamis,Qamis Classique,Gris,Unknown,1,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2023-06-16,Belgique
2024-01-11,CHE-90,Chechias,Chechia,Gris clair,M,2,9.49,0,9.49,E-commerce,Mastercard,Belgique,2024-08-13,France
2023-06-24,QAM-40,Qamis,Qamis Classique,Chocolat,Unknown,1,39.99,0,39.99,E-commerce,PayPal,Belgique,2022-06-01,Belgique
2023-02-24,QAM-80,Qamis,Qamis Classique,Gris,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-08-04,France
2023-03-11,QAM-33,Qamis,Qamis Classique,Noir,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2023-08-31,Belgique
2024-02-12,LIN-126,Ensembles En Lin,Ensemble en Lin,Beige,M,3,69.99,0,69.99,E-commerce,Apple Pay,Belgique,2023-02-24,Belgique
2025-02-07,QAM-46,Qamis,Qamis Classique,Bleu ciel,Unknown,1,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-05-15,Pays-Bas
2025-06-06,SP-132,Sport-Plage,Short cache awra,Noir,XL,1,44.99,0,44.99,E-commerce,Mastercard,Belgique,2023-08-01,Belgique
2024-01-03,QAM-67,Qamis,Qamis Classique,Kaki,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2022-12-01,France
2024-05-31,CHE-96,Chechias,Chechia,Noir,XL,2,9.49,0,9.49,E-commerce,Visa,Belgique,2024-07-20,Belgique
2024-02-06,CHE-94,Chechias,Chechia,Noir,M,1,9.49,0,9.49,E-commerce,Mastercard,Belgique,2022-10-22,Belgique
2024-06-09,QAM-29,Qamis,Qamis Classique,Noir,Unknown,3,39.99,0,39.99,E-commerce,Visa,Belgique,2024-01-25,Belgique
2023-10-25,LIN-122,Ensembles En Lin,Ensemble en Lin,Bordeaux,M,1,69.99,0,69.99,E-commerce,Apple Pay,Belgique,2022-07-05,Belgique
2023-10-13,QAM-61,Qamis,Qamis Classique,Bleu foncé,Unknown,2,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2023-09-29,Luxembourg
2023-11-28,CHE-108,Chechias,Chechia,Gris foncé,XL,2,9.49,0,9.49,E-commerce,Mastercard,Belgique,2023-06-14,Belgique
2024-10-30,QAM-20,Qamis,Qamis Classique,Blanc,Unknown,1,39.99,0,39.99,E-commerce,Apple Pay,Belgique,2022-01-21,Pays-Bas
2023-01-29,QAM-47,Qamis,Qamis Classique,Bleu ciel,Unknown,2,39.99,0,39.99,E-commerce,PayPal,Belgique,2024-06-29,France
2024-09-25,QAM-5,Qamis,Qamis Classique,Beige,Unknown,1,39.99,0,39.99,E-commerce,Google Pay,Belgique,2024-05-16,Belgique
2025-04-19,LIN-126,Ensembles En Lin,Ensemble en Lin,Beige,M,2,69.99,0,69.99,E-commerce,Mastercard,Belgique,2024-03-04,France
2025-01-02,QAM-40,Qamis,Qamis Classique,Chocolat,Unknown,3,39.99,0,39.99,E-commerce,PayPal,Belgique,2022-04-10,France
2023-02-14,LIN-124,Ensembles En Lin,Ensemble en Lin,Bordeaux,XL,3,69.99,0,69.99,E-commerce,PayPal,Belgique,2024-01-22,France
2023-08-26,LIN-121,Ensembles En Lin,Ensemble en Lin,Bordeaux,S,1,69.99,0,69.99,E-commerce,Visa,Belgique,2023-04-23,Belgique
2023-01-09,CHE-93,Chechias,Chechia,Noir,S,2,9.49,0,9.49,E-commerce,Mastercard,Belgique,2024-07-28,Belgique
2024-01-20,QAM-64,Qamis,Qamis Classique,Bleu foncé,Unknown,3,39.99,0,39.99,E-commerce,Google Pay,Belgique,2023-06-10,Luxembourg
2023-12-21,QAM-36,Qamis,Qamis Classique,Chocolat,Unknown,1,39.99,0,39.99,E-commerce,Visa,Belgique,2022-11-30,Pays-Bas
2024-05-22,QAM-68,Qamis,Qamis Classique,Kaki,Unknown,2,39.99,0,39.99,E-commerce,Google Pay,Belgique,2022-01-02,Luxembourg
2024-01-19,QAM-3,Qamis,Qamis Classique,Beige,Unknown,1,39.99,0,39.99,E-commerce,PayPal,Belgique,2023-01-10,Belgique
2024-07-07,QAM-29,Qamis,Qamis Classique,Noir,Unknown,2,39.99,0,39.99,E-commerce,Mastercard,Belgique,2022-10-20,France
